t,temperature,wind_speed,wind_gust_speed,rain_level,average_flow
2020-01-26T22:00:00+00:00,8.4,17.0,36.0,0.0,484.3
2020-01-26T23:00:00+00:00,8.4,13.0,36.0,0.6,325.6
2020-01-27T00:00:00+00:00,8.6,14.0,35.0,1.6,198.5
2020-01-27T01:00:00+00:00,8.7,18.0,40.0,0.2,134.7
2020-01-27T02:00:00+00:00,8.9,21.0,47.0,0.4,106.2
2020-01-27T03:00:00+00:00,9.1,22.0,46.0,0.0,146.1
2020-01-27T04:00:00+00:00,9.2,19.0,49.0,0.8,346.1
2020-01-27T05:00:00+00:00,9.1,17.0,44.0,0.0,667.2
2020-01-27T06:00:00+00:00,9.1,20.0,45.0,0.2,885.6
2020-01-27T07:00:00+00:00,8.8,18.0,41.0,1.8,967.0
2020-01-27T08:00:00+00:00,8.5,20.0,53.0,0.2,939.8
2020-01-27T09:00:00+00:00,8.5,20.0,51.0,0.2,882.4
2020-01-27T10:00:00+00:00,8.9,20.0,48.0,0.0,920.9
2020-01-27T11:00:00+00:00,9.2,16.0,53.0,0.0,948.0
2020-01-27T12:00:00+00:00,9.1,19.0,44.0,0.0,952.2
2020-01-27T13:00:00+00:00,9.1,18.0,40.0,0.0,944.1
2020-01-27T14:00:00+00:00,8.6,17.0,47.0,0.8,
2020-01-27T15:00:00+00:00,8.5,14.0,40.0,0.2,928.1
2020-01-27T16:00:00+00:00,8.5,18.0,40.0,1.2,956.2
2020-01-27T17:00:00+00:00,8.7,18.0,51.0,0.2,983.1
2020-01-27T18:00:00+00:00,8.8,19.0,44.0,0.8,986.8
2020-01-27T19:00:00+00:00,8.8,23.0,51.0,0.2,841.5
2020-01-27T20:00:00+00:00,8.9,17.0,44.0,0.0,638.1
2020-01-27T21:00:00+00:00,8.5,18.0,42.0,0.2,580.5
2020-01-27T22:00:00+00:00,8.1,19.0,49.0,0.4,501.8
2020-01-27T23:00:00+00:00,7.9,24.0,49.0,0.0,337.9
2020-01-28T00:00:00+00:00,7.8,21.0,50.0,0.0,208.4
2020-01-28T01:00:00+00:00,8.1,19.0,49.0,0.0,143.8
2020-01-28T02:00:00+00:00,8.0,26.0,51.0,0.0,114.8
2020-01-28T03:00:00+00:00,8.0,19.0,60.0,0.0,161.9
2020-01-28T04:00:00+00:00,7.5,23.0,59.0,0.0,344.6
2020-01-28T05:00:00+00:00,6.7,23.0,55.0,0.0,654.3
2020-01-28T06:00:00+00:00,6.4,28.0,57.0,0.0,860.7
2020-01-28T07:00:00+00:00,6.1,30.0,56.0,0.0,972.5
2020-01-28T08:00:00+00:00,6.3,31.0,70.0,0.0,980.3
2020-01-28T09:00:00+00:00,6.2,24.0,66.0,0.0,940.8
2020-01-28T10:00:00+00:00,5.8,24.0,66.0,0.0,948.1
2020-01-28T11:00:00+00:00,7.2,22.0,64.0,0.0,967.6
2020-01-28T12:00:00+00:00,7.3,21.0,58.0,0.0,953.6
2020-01-28T13:00:00+00:00,7.5,32.0,63.0,0.0,960.4
2020-01-28T14:00:00+00:00,7.9,24.0,62.0,0.0,967.0
2020-01-28T15:00:00+00:00,7.9,20.0,61.0,0.0,950.5
2020-01-28T16:00:00+00:00,7.6,19.0,49.0,0.0,962.0
2020-01-28T17:00:00+00:00,7.3,14.0,40.0,0.0,982.9
2020-01-28T18:00:00+00:00,5.8,11.0,56.0,1.2,1002.8
2020-01-28T19:00:00+00:00,6.4,22.0,49.0,0.4,906.3
2020-01-28T20:00:00+00:00,6.2,17.0,58.0,0.0,699.8
2020-01-28T21:00:00+00:00,5.9,14.0,49.0,0.0,648.0
2020-01-28T22:00:00+00:00,5.5,17.0,39.0,0.0,613.9
2020-01-28T23:00:00+00:00,5.7,20.0,47.0,0.0,421.4
2020-01-29T00:00:00+00:00,6.1,15.0,47.0,0.0,254.9
2020-01-29T01:00:00+00:00,6.1,17.0,52.0,0.0,176.1
2020-01-29T02:00:00+00:00,6.0,15.0,36.0,0.0,127.7
2020-01-29T03:00:00+00:00,6.0,15.0,36.0,0.0,164.7
2020-01-29T04:00:00+00:00,6.2,16.0,42.0,0.0,349.2
2020-01-29T05:00:00+00:00,6.5,15.0,39.0,0.0,662.2
2020-01-29T06:00:00+00:00,6.5,18.0,35.0,0.0,896.6
2020-01-29T07:00:00+00:00,6.3,20.0,41.0,0.0,1044.8
2020-01-29T08:00:00+00:00,6.1,14.0,36.0,0.0,1040.3
2020-01-29T09:00:00+00:00,6.7,14.0,37.0,0.0,980.4
2020-01-29T10:00:00+00:00,7.9,17.0,41.0,0.0,988.5
2020-01-29T11:00:00+00:00,8.7,18.0,41.0,0.0,1014.8
2020-01-29T12:00:00+00:00,9.4,15.0,40.0,0.0,976.0
2020-01-29T13:00:00+00:00,9.6,15.0,36.0,0.0,986.6
2020-01-29T14:00:00+00:00,9.8,11.0,39.0,0.0,954.2
2020-01-29T15:00:00+00:00,9.5,16.0,47.0,0.0,940.6
2020-01-29T16:00:00+00:00,9.5,10.0,42.0,0.0,984.9
2020-01-29T17:00:00+00:00,8.3,10.0,27.0,0.0,1042.5
2020-01-29T18:00:00+00:00,7.7,10.0,22.0,0.0,1049.6
2020-01-29T19:00:00+00:00,7.2,13.0,25.0,0.0,933.8
2020-01-29T20:00:00+00:00,6.7,12.0,25.0,0.0,740.1
2020-01-29T21:00:00+00:00,6.3,8.0,23.0,0.0,685.8
2020-01-29T22:00:00+00:00,5.4,8.0,15.0,0.0,639.6
2020-01-29T23:00:00+00:00,5.2,9.0,18.0,0.0,467.2
2020-01-30T00:00:00+00:00,5.0,9.0,23.0,0.0,285.5
2020-01-30T01:00:00+00:00,4.7,9.0,22.0,0.0,197.9
2020-01-30T02:00:00+00:00,4.5,12.0,24.0,0.0,181.2
2020-01-30T03:00:00+00:00,4.4,12.0,26.0,0.0,177.6
2020-01-30T04:00:00+00:00,4.5,9.0,25.0,0.0,346.2
2020-01-30T05:00:00+00:00,4.3,10.0,24.0,0.0,675.6
2020-01-30T06:00:00+00:00,4.6,8.0,23.0,0.0,897.1
2020-01-30T07:00:00+00:00,5.4,15.0,31.0,0.0,1036.4
2020-01-30T08:00:00+00:00,6.2,15.0,29.0,0.0,996.7
2020-01-30T09:00:00+00:00,6.6,14.0,31.0,0.4,913.3
2020-01-30T10:00:00+00:00,6.9,16.0,32.0,0.6,943.9
2020-01-30T11:00:00+00:00,7.6,15.0,32.0,0.6,953.2
2020-01-30T12:00:00+00:00,8.4,10.0,30.0,1.0,931.3
2020-01-30T13:00:00+00:00,10.2,13.0,27.0,0.2,995.5
2020-01-30T14:00:00+00:00,11.5,12.0,30.0,0.0,1009.4
2020-01-30T15:00:00+00:00,12.7,18.0,35.0,0.0,1017.3
2020-01-30T16:00:00+00:00,13.2,14.0,40.0,0.0,989.5
2020-01-30T17:00:00+00:00,13.3,15.0,41.0,0.0,1029.4
2020-01-30T18:00:00+00:00,13.3,17.0,41.0,0.0,1037.5
2020-01-30T19:00:00+00:00,13.1,16.0,47.0,0.0,949.9
2020-01-30T20:00:00+00:00,13.0,12.0,45.0,0.0,770.7
2020-01-30T21:00:00+00:00,12.6,13.0,31.0,0.0,722.8
2020-01-30T22:00:00+00:00,12.3,12.0,31.0,0.0,714.2
2020-01-30T23:00:00+00:00,12.3,13.0,31.0,0.0,534.9
2020-01-31T00:00:00+00:00,12.4,14.0,32.0,0.0,368.8
2020-01-31T01:00:00+00:00,12.3,7.0,30.0,0.0,269.1
2020-01-31T02:00:00+00:00,12.3,10.0,28.0,0.0,188.5
2020-01-31T03:00:00+00:00,12.1,10.0,35.0,0.0,206.6
2020-01-31T04:00:00+00:00,12.0,12.0,29.0,0.0,354.8
2020-01-31T05:00:00+00:00,11.8,6.0,27.0,0.0,629.3
2020-01-31T06:00:00+00:00,11.6,9.0,19.0,0.0,866.5
2020-01-31T07:00:00+00:00,11.5,9.0,27.0,0.0,1019.4
2020-01-31T08:00:00+00:00,11.5,13.0,32.0,0.0,1022.7
2020-01-31T09:00:00+00:00,11.7,15.0,32.0,0.0,972.0
2020-01-31T10:00:00+00:00,12.1,15.0,31.0,0.0,990.0
2020-01-31T11:00:00+00:00,12.3,14.0,30.0,0.0,1033.7
2020-01-31T12:00:00+00:00,12.9,14.0,38.0,0.0,983.7
2020-01-31T13:00:00+00:00,14.3,22.0,39.0,0.0,1023.8
2020-01-31T14:00:00+00:00,14.1,14.0,37.0,0.0,1029.3
2020-01-31T15:00:00+00:00,13.3,15.0,39.0,0.0,1030.7
2020-01-31T16:00:00+00:00,12.9,19.0,41.0,0.0,1027.5
2020-01-31T17:00:00+00:00,12.8,23.0,44.0,0.0,1039.6
2020-01-31T18:00:00+00:00,12.7,18.0,39.0,0.0,1038.0
2020-01-31T19:00:00+00:00,12.7,18.0,39.0,0.0,978.3
2020-01-31T20:00:00+00:00,12.5,12.0,39.0,0.0,813.0
2020-01-31T21:00:00+00:00,12.4,14.0,33.0,0.0,745.8
2020-01-31T22:00:00+00:00,12.4,13.0,29.0,0.0,743.2
2020-01-31T23:00:00+00:00,12.4,12.0,32.0,0.0,658.3
2020-02-01T00:00:00+00:00,12.6,17.0,37.0,0.0,524.7
2020-02-01T01:00:00+00:00,12.8,16.0,38.0,0.0,437.9
2020-02-01T02:00:00+00:00,13.0,21.0,54.0,0.0,331.9
2020-02-01T03:00:00+00:00,13.0,23.0,55.0,0.0,300.9
2020-02-01T04:00:00+00:00,12.8,22.0,44.0,0.8,340.0
2020-02-01T05:00:00+00:00,12.6,18.0,48.0,2.4,384.0
2020-02-01T06:00:00+00:00,12.6,18.0,45.0,0.6,465.3
2020-02-01T07:00:00+00:00,12.5,22.0,42.0,2.5,617.2
2020-02-01T08:00:00+00:00,12.5,23.0,45.0,2.0,775.7
2020-02-01T09:00:00+00:00,12.7,16.0,44.0,0.0,866.4
2020-02-01T10:00:00+00:00,11.6,8.0,36.0,0.4,935.3
2020-02-01T11:00:00+00:00,11.9,18.0,44.0,0.0,975.5
2020-02-01T12:00:00+00:00,13.1,16.0,50.0,0.0,955.9
2020-02-01T13:00:00+00:00,14.0,15.0,53.0,0.0,975.1
2020-02-01T14:00:00+00:00,14.1,24.0,50.0,0.0,1000.2
2020-02-01T15:00:00+00:00,13.6,15.0,51.0,0.0,1003.6
2020-02-01T16:00:00+00:00,13.6,18.0,46.0,0.0,990.6
2020-02-01T17:00:00+00:00,13.3,23.0,49.0,0.0,988.2
2020-02-01T18:00:00+00:00,12.8,16.0,50.0,0.0,972.0
2020-02-01T19:00:00+00:00,12.2,15.0,45.0,1.0,949.3
2020-02-01T20:00:00+00:00,11.7,14.0,46.0,0.0,803.3
2020-02-01T21:00:00+00:00,11.8,9.0,32.0,0.0,729.8
2020-02-01T22:00:00+00:00,11.4,12.0,32.0,0.0,768.3
2020-02-01T23:00:00+00:00,11.3,6.0,22.0,0.6,747.1
2020-02-02T00:00:00+00:00,11.3,13.0,31.0,0.0,641.5
2020-02-02T01:00:00+00:00,11.4,14.0,30.0,0.0,519.6
2020-02-02T02:00:00+00:00,11.3,12.0,33.0,0.2,377.6
2020-02-02T03:00:00+00:00,11.3,17.0,38.0,0.6,318.6
2020-02-02T04:00:00+00:00,11.4,17.0,36.0,0.8,302.7
2020-02-02T05:00:00+00:00,11.6,20.0,39.0,1.6,292.9
2020-02-02T06:00:00+00:00,11.9,15.0,37.0,0.8,302.0
2020-02-02T07:00:00+00:00,12.2,15.0,39.0,1.0,374.7
2020-02-02T08:00:00+00:00,12.7,15.0,44.0,0.4,525.9
2020-02-02T09:00:00+00:00,13.7,21.0,49.0,0.0,691.5
2020-02-02T10:00:00+00:00,14.8,22.0,55.0,0.0,813.9
2020-02-02T11:00:00+00:00,15.6,14.0,46.0,0.0,924.9
2020-02-02T12:00:00+00:00,16.0,19.0,48.0,0.0,891.6
2020-02-02T13:00:00+00:00,16.2,17.0,47.0,0.0,905.7
2020-02-02T14:00:00+00:00,15.6,13.0,41.0,0.0,931.8
2020-02-02T15:00:00+00:00,15.1,14.0,36.0,0.0,922.6
2020-02-02T16:00:00+00:00,14.5,10.0,32.0,0.8,892.5
2020-02-02T17:00:00+00:00,14.1,10.0,24.0,0.2,923.6
2020-02-02T18:00:00+00:00,13.8,9.0,27.0,0.8,898.2
2020-02-02T19:00:00+00:00,13.6,11.0,27.0,0.2,805.9
2020-02-02T20:00:00+00:00,13.5,10.0,28.0,0.4,682.8
2020-02-02T21:00:00+00:00,12.8,13.0,35.0,1.4,588.3
2020-02-02T22:00:00+00:00,11.9,8.0,32.0,2.8,476.5
2020-02-02T23:00:00+00:00,11.7,9.0,26.0,0.0,319.9
2020-02-03T00:00:00+00:00,11.4,10.0,31.0,0.4,216.7
2020-02-03T01:00:00+00:00,11.5,6.0,22.0,0.8,138.1
2020-02-03T02:00:00+00:00,11.8,9.0,18.0,1.2,108.5
2020-02-03T03:00:00+00:00,11.6,9.0,30.0,1.2,150.6
2020-02-03T04:00:00+00:00,11.1,11.0,32.0,0.0,333.9
2020-02-03T05:00:00+00:00,11.2,11.0,35.0,0.2,662.2
2020-02-03T06:00:00+00:00,11.5,10.0,38.0,0.0,871.3
2020-02-03T07:00:00+00:00,11.7,12.0,27.0,0.0,1010.7
2020-02-03T08:00:00+00:00,12.0,12.0,29.0,0.0,987.4
2020-02-03T09:00:00+00:00,12.2,11.0,27.0,0.0,938.8
2020-02-03T10:00:00+00:00,12.3,9.0,23.0,0.0,949.0
2020-02-03T11:00:00+00:00,12.8,16.0,31.0,0.0,973.6
2020-02-03T12:00:00+00:00,13.1,12.0,37.0,0.0,945.1
2020-02-03T13:00:00+00:00,13.0,10.0,36.0,0.0,959.6
2020-02-03T14:00:00+00:00,12.9,17.0,31.0,0.0,939.1
2020-02-03T15:00:00+00:00,12.8,12.0,26.0,0.0,947.6
2020-02-03T16:00:00+00:00,12.7,10.0,21.0,0.0,975.3
2020-02-03T17:00:00+00:00,13.1,15.0,31.0,0.0,1027.3
2020-02-03T18:00:00+00:00,13.6,26.0,61.0,0.0,999.1
2020-02-03T19:00:00+00:00,13.7,21.0,58.0,0.0,815.9
2020-02-03T20:00:00+00:00,13.8,23.0,61.0,0.0,620.0
2020-02-03T21:00:00+00:00,9.4,34.0,67.0,3.0,563.4
2020-02-03T22:00:00+00:00,8.2,22.0,57.0,3.3,485.5
2020-02-03T23:00:00+00:00,7.6,24.0,52.0,1.6,333.2
2020-02-04T00:00:00+00:00,7.0,14.0,59.0,0.4,201.3
2020-02-04T01:00:00+00:00,6.9,19.0,42.0,0.0,137.4
2020-02-04T02:00:00+00:00,6.8,17.0,46.0,0.0,110.8
2020-02-04T03:00:00+00:00,6.5,18.0,46.0,0.0,148.6
2020-02-04T04:00:00+00:00,6.3,15.0,42.0,0.0,320.5
2020-02-04T05:00:00+00:00,6.0,14.0,35.0,0.0,643.9
2020-02-04T06:00:00+00:00,6.0,18.0,45.0,0.0,876.6
2020-02-04T07:00:00+00:00,5.8,19.0,44.0,0.0,1017.9
2020-02-04T08:00:00+00:00,6.2,20.0,47.0,0.0,1008.7
2020-02-04T09:00:00+00:00,6.5,17.0,42.0,0.0,963.7
2020-02-04T10:00:00+00:00,7.2,22.0,54.0,0.4,964.5
2020-02-04T11:00:00+00:00,8.0,21.0,57.0,0.0,995.0
2020-02-04T12:00:00+00:00,8.9,30.0,56.0,0.0,982.7
2020-02-04T13:00:00+00:00,9.1,23.0,62.0,0.0,994.4
2020-02-04T14:00:00+00:00,8.2,22.0,62.0,0.0,996.2
2020-02-04T15:00:00+00:00,8.7,21.0,59.0,0.0,1004.6
2020-02-04T16:00:00+00:00,8.4,28.0,67.0,0.0,1001.0
2020-02-04T17:00:00+00:00,8.2,16.0,51.0,0.0,1049.6
2020-02-04T18:00:00+00:00,8.3,17.0,42.0,0.0,1046.8
2020-02-04T19:00:00+00:00,8.2,21.0,48.0,0.0,901.6
2020-02-04T20:00:00+00:00,8.2,16.0,41.0,0.0,691.2
2020-02-04T21:00:00+00:00,8.3,12.0,44.0,0.0,653.0
2020-02-04T22:00:00+00:00,8.4,12.0,35.0,0.0,615.9
2020-02-04T23:00:00+00:00,8.4,13.0,35.0,0.0,427.6
2020-02-05T00:00:00+00:00,8.3,17.0,38.0,0.0,264.5
2020-02-05T01:00:00+00:00,7.7,10.0,34.0,0.0,183.7
2020-02-05T02:00:00+00:00,7.4,19.0,35.0,0.0,134.2
2020-02-05T03:00:00+00:00,7.6,13.0,32.0,0.0,168.0
2020-02-05T04:00:00+00:00,7.7,12.0,28.0,0.0,318.9
2020-02-05T05:00:00+00:00,7.6,12.0,26.0,0.0,639.7
2020-02-05T06:00:00+00:00,7.5,12.0,22.0,0.0,885.9
2020-02-05T07:00:00+00:00,7.6,10.0,23.0,0.0,1028.7
2020-02-05T08:00:00+00:00,7.6,12.0,21.0,0.0,1012.7
2020-02-05T09:00:00+00:00,7.7,13.0,23.0,0.0,977.5
2020-02-05T10:00:00+00:00,8.2,8.0,19.0,0.0,986.1
2020-02-05T11:00:00+00:00,8.6,9.0,19.0,0.0,1026.5
2020-02-05T12:00:00+00:00,8.5,6.0,17.0,0.0,993.4
2020-02-05T13:00:00+00:00,9.9,7.0,17.0,0.0,1009.6
2020-02-05T14:00:00+00:00,9.9,6.0,17.0,0.0,979.6
2020-02-05T15:00:00+00:00,9.1,9.0,16.0,0.0,993.5
2020-02-05T16:00:00+00:00,8.8,5.0,17.0,0.0,1011.5
2020-02-05T17:00:00+00:00,8.6,8.0,13.0,0.0,1043.7
2020-02-05T18:00:00+00:00,7.8,11.0,20.0,0.0,1039.6
2020-02-05T19:00:00+00:00,6.9,10.0,24.0,0.0,913.7
2020-02-05T20:00:00+00:00,6.0,8.0,22.0,0.0,721.9
2020-02-05T21:00:00+00:00,5.6,8.0,19.0,0.0,668.8
2020-02-05T22:00:00+00:00,4.8,7.0,18.0,0.0,615.7
2020-02-05T23:00:00+00:00,4.3,9.0,16.0,0.0,444.3
2020-02-06T00:00:00+00:00,4.1,6.0,14.0,0.0,278.3
2020-02-06T01:00:00+00:00,3.8,6.0,17.0,0.0,141.9
2020-02-06T02:00:00+00:00,3.6,5.0,14.0,0.0,134.7
2020-02-06T03:00:00+00:00,3.9,6.0,14.0,0.0,166.2
2020-02-06T04:00:00+00:00,3.7,6.0,16.0,0.0,328.3
2020-02-06T05:00:00+00:00,2.8,6.0,12.0,0.0,652.1
2020-02-06T06:00:00+00:00,2.8,4.0,15.0,0.0,884.4
2020-02-06T07:00:00+00:00,2.7,6.0,13.0,0.0,1043.5
2020-02-06T08:00:00+00:00,3.2,8.0,15.0,0.0,1020.6
2020-02-06T09:00:00+00:00,4.7,6.0,19.0,0.0,942.2
2020-02-06T10:00:00+00:00,5.9,10.0,18.0,0.0,946.0
2020-02-06T11:00:00+00:00,7.7,8.0,19.0,0.0,946.0
2020-02-06T12:00:00+00:00,8.9,9.0,18.0,0.0,960.3
2020-02-06T13:00:00+00:00,10.1,9.0,21.0,0.0,944.0
2020-02-06T14:00:00+00:00,9.6,5.0,21.0,0.0,951.0
2020-02-06T15:00:00+00:00,9.8,9.0,19.0,0.0,950.4
2020-02-06T16:00:00+00:00,9.2,12.0,22.0,0.0,964.7
2020-02-06T17:00:00+00:00,8.1,11.0,22.0,0.0,1003.2
2020-02-06T18:00:00+00:00,7.7,10.0,24.0,0.0,1063.0
2020-02-06T19:00:00+00:00,7.2,11.0,27.0,0.0,963.1
2020-02-06T20:00:00+00:00,6.7,14.0,25.0,0.0,773.7
2020-02-06T21:00:00+00:00,6.1,13.0,30.0,0.0,698.5
2020-02-06T22:00:00+00:00,5.2,10.0,27.0,0.0,681.9
2020-02-06T23:00:00+00:00,4.7,6.0,20.0,0.0,517.4
2020-02-07T00:00:00+00:00,4.5,8.0,22.0,0.0,357.4
2020-02-07T01:00:00+00:00,4.4,13.0,25.0,0.0,253.4
2020-02-07T02:00:00+00:00,4.2,10.0,24.0,0.0,183.5
2020-02-07T03:00:00+00:00,3.9,12.0,27.0,0.0,205.4
2020-02-07T04:00:00+00:00,3.1,8.0,23.0,0.0,359.9
2020-02-07T05:00:00+00:00,2.7,11.0,23.0,0.0,653.9
2020-02-07T06:00:00+00:00,2.6,13.0,29.0,0.0,877.3
2020-02-07T07:00:00+00:00,2.0,8.0,27.0,0.0,1036.0
2020-02-07T08:00:00+00:00,2.0,10.0,21.0,0.0,995.9
2020-02-07T09:00:00+00:00,3.8,14.0,25.0,0.0,965.8
2020-02-07T10:00:00+00:00,5.1,11.0,26.0,0.0,1010.7
2020-02-07T11:00:00+00:00,7.7,10.0,26.0,0.0,1008.3
2020-02-07T12:00:00+00:00,9.5,10.0,26.0,0.0,985.3
2020-02-07T13:00:00+00:00,10.7,11.0,22.0,0.0,1010.2
2020-02-07T14:00:00+00:00,11.4,12.0,27.0,0.0,1009.4
2020-02-07T15:00:00+00:00,10.7,10.0,30.0,0.0,1000.8
2020-02-07T16:00:00+00:00,10.4,10.0,21.0,0.0,1006.3
2020-02-07T17:00:00+00:00,9.6,9.0,19.0,0.0,1021.6
2020-02-07T18:00:00+00:00,9.0,10.0,22.0,0.0,1030.6
2020-02-07T19:00:00+00:00,8.7,8.0,17.0,0.0,949.2
2020-02-07T20:00:00+00:00,8.9,6.0,21.0,0.0,809.7
2020-02-07T21:00:00+00:00,8.9,10.0,20.0,0.0,733.7
2020-02-07T22:00:00+00:00,8.9,9.0,22.0,0.0,715.1
2020-02-07T23:00:00+00:00,8.8,6.0,24.0,0.0,629.2
2020-02-08T00:00:00+00:00,8.8,8.0,23.0,0.0,498.0
2020-02-08T01:00:00+00:00,8.9,10.0,24.0,0.0,425.0
2020-02-08T02:00:00+00:00,9.0,10.0,25.0,0.0,322.2
2020-02-08T03:00:00+00:00,9.2,12.0,29.0,0.0,309.3
2020-02-08T04:00:00+00:00,9.3,13.0,27.0,0.0,375.6
2020-02-08T05:00:00+00:00,8.9,12.0,27.0,0.0,418.2
2020-02-08T06:00:00+00:00,7.8,7.0,24.0,0.0,487.2
2020-02-08T07:00:00+00:00,8.6,14.0,28.0,0.0,617.1
2020-02-08T08:00:00+00:00,8.8,8.0,29.0,0.0,764.7
2020-02-08T09:00:00+00:00,9.6,8.0,24.0,0.0,845.3
2020-02-08T10:00:00+00:00,10.2,12.0,28.0,0.0,922.3
2020-02-08T11:00:00+00:00,10.6,14.0,29.0,0.8,958.8
2020-02-08T12:00:00+00:00,10.6,11.0,30.0,0.0,920.5
2020-02-08T13:00:00+00:00,10.5,11.0,26.0,0.0,926.8
2020-02-08T14:00:00+00:00,10.5,12.0,23.0,0.0,946.9
2020-02-08T15:00:00+00:00,10.3,9.0,27.0,0.0,921.2
2020-02-08T16:00:00+00:00,9.7,11.0,24.0,0.6,902.0
2020-02-08T17:00:00+00:00,9.4,13.0,27.0,0.8,918.9
2020-02-08T18:00:00+00:00,8.8,4.0,33.0,0.2,957.2
2020-02-08T19:00:00+00:00,8.6,3.0,13.0,0.0,896.2
2020-02-08T20:00:00+00:00,8.2,12.0,22.0,0.0,736.8
2020-02-08T21:00:00+00:00,8.1,10.0,21.0,0.0,704.2
2020-02-08T22:00:00+00:00,7.9,10.0,19.0,0.0,740.5
2020-02-08T23:00:00+00:00,7.7,8.0,23.0,0.0,706.6
2020-02-09T00:00:00+00:00,7.5,9.0,22.0,0.0,591.2
2020-02-09T01:00:00+00:00,8.4,15.0,38.0,0.0,491.5
2020-02-09T02:00:00+00:00,8.5,17.0,42.0,0.0,373.8
2020-02-09T03:00:00+00:00,8.7,20.0,49.0,0.0,322.9
2020-02-09T04:00:00+00:00,8.3,17.0,44.0,0.0,318.9
2020-02-09T05:00:00+00:00,8.1,18.0,45.0,0.0,314.9
2020-02-09T06:00:00+00:00,8.2,19.0,51.0,0.0,322.0
2020-02-09T07:00:00+00:00,8.2,20.0,45.0,0.0,385.9
2020-02-09T08:00:00+00:00,8.6,22.0,64.0,0.0,534.6
2020-02-09T09:00:00+00:00,8.8,26.0,77.0,0.0,674.9
2020-02-09T10:00:00+00:00,9.4,30.0,68.0,0.0,800.5
2020-02-09T11:00:00+00:00,10.4,31.0,77.0,0.0,896.4
2020-02-09T12:00:00+00:00,11.8,30.0,80.0,0.0,849.2
2020-02-09T13:00:00+00:00,12.2,44.0,98.0,0.0,893.6
2020-02-09T14:00:00+00:00,11.7,27.0,95.0,0.2,916.4
2020-02-09T15:00:00+00:00,11.7,36.0,83.0,0.0,908.0
2020-02-09T16:00:00+00:00,11.2,38.0,84.0,0.0,909.4
2020-02-09T17:00:00+00:00,11.8,39.0,98.0,0.0,889.0
2020-02-09T18:00:00+00:00,11.7,36.0,98.0,0.0,830.1
2020-02-09T19:00:00+00:00,11.9,31.0,93.0,0.0,746.8
2020-02-09T20:00:00+00:00,12.3,32.0,78.0,0.2,617.4
2020-02-09T21:00:00+00:00,12.8,29.0,75.0,0.2,537.5
2020-02-09T22:00:00+00:00,13.3,25.0,72.0,0.2,538.9
2020-02-09T23:00:00+00:00,13.7,34.0,81.0,0.2,347.5
2020-02-10T00:00:00+00:00,14.2,41.0,91.0,0.2,206.5
2020-02-10T01:00:00+00:00,14.0,39.0,90.0,0.0,137.5
2020-02-10T02:00:00+00:00,13.6,41.0,88.0,0.2,104.1
2020-02-10T03:00:00+00:00,12.4,22.0,104.0,0.0,142.4
2020-02-10T04:00:00+00:00,10.9,31.0,81.0,0.6,319.8
2020-02-10T05:00:00+00:00,10.4,28.0,94.0,0.0,628.3
2020-02-10T06:00:00+00:00,10.1,26.0,66.0,0.0,831.0
2020-02-10T07:00:00+00:00,8.2,22.0,78.0,1.8,964.2
2020-02-10T08:00:00+00:00,9.2,27.0,76.0,0.0,988.5
2020-02-10T09:00:00+00:00,9.5,23.0,59.0,0.0,918.5
2020-02-10T10:00:00+00:00,9.8,32.0,60.0,0.0,932.2
2020-02-10T11:00:00+00:00,10.7,31.0,69.0,0.0,936.5
2020-02-10T12:00:00+00:00,11.1,22.0,59.0,0.0,905.7
2020-02-10T13:00:00+00:00,11.8,28.0,72.0,0.0,926.3
2020-02-10T14:00:00+00:00,9.7,22.0,71.0,0.4,916.6
2020-02-10T15:00:00+00:00,10.5,23.0,58.0,1.0,897.6
2020-02-10T16:00:00+00:00,11.9,23.0,77.0,0.0,896.1
2020-02-10T17:00:00+00:00,11.5,27.0,73.0,0.0,953.6
2020-02-10T18:00:00+00:00,11.6,22.0,81.0,0.0,931.5
2020-02-10T19:00:00+00:00,10.8,27.0,77.0,0.4,791.7
2020-02-10T20:00:00+00:00,8.0,31.0,81.0,4.6,624.1
2020-02-10T21:00:00+00:00,8.5,26.0,62.0,0.3,550.2
2020-02-10T22:00:00+00:00,8.4,26.0,69.0,0.0,483.8
2020-02-10T23:00:00+00:00,8.0,18.0,59.0,0.0,335.8
2020-02-11T00:00:00+00:00,7.9,19.0,46.0,0.0,213.9
2020-02-11T01:00:00+00:00,7.0,18.0,50.0,0.2,147.0
2020-02-11T02:00:00+00:00,6.5,21.0,54.0,0.2,121.4
2020-02-11T03:00:00+00:00,6.8,23.0,55.0,0.0,165.6
2020-02-11T04:00:00+00:00,6.2,14.0,52.0,0.0,328.5
2020-02-11T05:00:00+00:00,6.6,18.0,50.0,0.0,607.4
2020-02-11T06:00:00+00:00,5.5,18.0,51.0,0.4,3937.2
2020-02-11T07:00:00+00:00,5.2,14.0,36.0,0.4,964.5
2020-02-11T08:00:00+00:00,5.8,19.0,38.0,0.0,994.2
2020-02-11T09:00:00+00:00,7.1,22.0,51.0,0.0,935.1
2020-02-11T10:00:00+00:00,7.4,21.0,52.0,0.0,945.6
2020-02-11T11:00:00+00:00,7.9,27.0,67.0,0.0,958.8
2020-02-11T12:00:00+00:00,8.9,27.0,70.0,0.2,937.6
2020-02-11T13:00:00+00:00,9.5,20.0,64.0,0.0,963.9
